vehicle_id,position_x,position_y,position_z,mvec_x,mvec_y,mvec_z,bbox_x_min,bbox_x_max,bbox_y_min,bbox_y_max,bbox_z_min,bbox_z_max
0,10.212384398917424,-17.957830936697253,1.230640349027523,0.010925073797427132,-0.040583621897255284,-0.014132993552477213,8.128677368,12.29872513,-19.27727509,-17.56117249,0.4488653541,1.941278815
401,8.613125733782605,5.558812224326087,1.0212884755793474,0.02126537639417414,-0.020714054302012563,-0.005778306907429531,6.90792799,10.12679386,5.144281387,6.489859581,0.4206461012,1.486656666
603,15.419585132625002,2.7905750095624997,1.0377736628250003,0.09719480487852117,-0.02704246053609216,-0.002596658774999483,13.44387817,16.58041573,2.099819183,3.392014027,0.622297287,1.448809028
1,10.745328165419357,-21.169201758709683,1.3954812327193546,-0.16563667324730957,-0.13977213204301364,0.06433550508602148,9.418112755,12.02881241,-21.9945755,-20.54862595,0.8542643785,2.023969173
618,4.684302389607143,-23.457792827142857,1.056572692657143,0.0,0.0,0.0,2.636137724,6.181794167,-24.22201157,-23.25452042,0.5415163636,1.524735093
616,27.733662676923075,-19.454027614615384,1.0558031018153846,0.05416456457013297,0.25380135656108394,-0.05901770471402701,27.0931015,28.45544815,-20.28741455,-18.81531525,0.8231391907,1.313837767
