vehicle_id,position_x,position_y,position_z,mvec_x,mvec_y,mvec_z,bbox_x_min,bbox_x_max,bbox_y_min,bbox_y_max,bbox_z_min,bbox_z_max
0,10.212384398917424,-17.957830936697253,1.230640349027523,0.012609433930412806,-0.04910281981413789,0.006385281480769445,8.128677368,12.29872513,-19.27727509,-17.56117249,0.4488653541,1.941278815
603,15.725428393925233,2.655736709299067,1.0716226207214952,0.04360590312522561,-0.022066139520932726,0.018402573343494932,13.63682079,16.98199463,1.802753925,3.33314085,0.6347649693,1.462955952
401,9.00827931397938,5.564297007577322,1.022019213620619,0.09137565792200064,-0.005147789529237556,-0.0168935157506922,7.311264515,10.54197979,5.143669128,6.546653748,0.407171905,1.487051368
1,10.745328165419357,-21.169201758709683,1.3954812327193546,-0.16563667324730957,-0.13977213204301364,0.06433550508602148,9.418112755,12.02881241,-21.9945755,-20.54862595,0.8542643785,2.023969173
623,4.684302389607143,-23.457792827142857,1.056572692657143,0.0,0.0,0.0,2.636137724,6.181794167,-24.22201157,-23.25452042,0.5415163636,1.524735093
621,27.856392467647055,-19.429481280588238,1.1841589353,0.23351403577205687,0.1317278012867611,0.011117140787500146,27.09122276,28.7395401,-20.3699913,-18.71543503,0.8242522478,1.459256411
